exam,year,course,round,college_code,college_name,programme,category,closing_rank,source_pdf
PGCET,2025,MBA,SECOND ROUND,B307,THE OXFORD COLLEGE OF ENGINEERING - MBA PROGRAMME,MASTERS IN BUSINESS ADMINISTRATION,STG,18645,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B310,B N BAHADUR INSTITUTE OF MANAGEMENT(UNIVERSITY OF MYSORE),MASTERS IN BUSINESS ADMINISTRATION,1G,30135,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B310,B N BAHADUR INSTITUTE OF MANAGEMENT(UNIVERSITY OF MYSORE),MASTERS IN BUSINESS ADMINISTRATION,2AG,21280,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B310,B N BAHADUR INSTITUTE OF MANAGEMENT(UNIVERSITY OF MYSORE),MASTERS IN BUSINESS ADMINISTRATION,2BG,25542,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B310,B N BAHADUR INSTITUTE OF MANAGEMENT(UNIVERSITY OF MYSORE),MASTERS IN BUSINESS ADMINISTRATION,3AG,13491,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B310,B N BAHADUR INSTITUTE OF MANAGEMENT(UNIVERSITY OF MYSORE),MASTERS IN BUSINESS ADMINISTRATION,3BG,14501,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B310,B N BAHADUR INSTITUTE OF MANAGEMENT(UNIVERSITY OF MYSORE),MASTERS IN BUSINESS ADMINISTRATION,GM,12961,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B310,B N BAHADUR INSTITUTE OF MANAGEMENT(UNIVERSITY OF MYSORE),MASTERS IN BUSINESS ADMINISTRATION,SCG,17729,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B310,B N BAHADUR INSTITUTE OF MANAGEMENT(UNIVERSITY OF MYSORE),MASTERS IN BUSINESS ADMINISTRATION,STG,16614,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B313,ALLUM KARIBASAPPA INSTITUTE OF MANAGEMENT,MASTERS IN BUSINESS ADMINISTRATION,GM,28253,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B313,ALLUM KARIBASAPPA INSTITUTE OF MANAGEMENT,MASTERS IN BUSINESS ADMINISTRATION,SCG,26513,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B313,ALLUM KARIBASAPPA INSTITUTE OF MANAGEMENT,MASTERS IN BUSINESS ADMINISTRATION,STG,20114,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B314,VIDYA VIKAS INSTITUTE OF ENGINEERING & TECHNOLOGY,MASTERS IN BUSINESS ADMINISTRATION,1G,19096,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B314,VIDYA VIKAS INSTITUTE OF ENGINEERING & TECHNOLOGY,MASTERS IN BUSINESS ADMINISTRATION,2AG,28811,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B314,VIDYA VIKAS INSTITUTE OF ENGINEERING & TECHNOLOGY,MASTERS IN BUSINESS ADMINISTRATION,3AG,23217,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B314,VIDYA VIKAS INSTITUTE OF ENGINEERING & TECHNOLOGY,MASTERS IN BUSINESS ADMINISTRATION,3BG,9169,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B314,VIDYA VIKAS INSTITUTE OF ENGINEERING & TECHNOLOGY,MASTERS IN BUSINESS ADMINISTRATION,GM,22904,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B314,VIDYA VIKAS INSTITUTE OF ENGINEERING & TECHNOLOGY,MASTERS IN BUSINESS ADMINISTRATION,SCG,30844,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B314,VIDYA VIKAS INSTITUTE OF ENGINEERING & TECHNOLOGY,MASTERS IN BUSINESS ADMINISTRATION,STG,11579,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B315,VIDYAVARDHAKA COLLEGE OF ENGINEERING,MASTERS IN BUSINESS ADMINISTRATION,1G,17958,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B315,VIDYAVARDHAKA COLLEGE OF ENGINEERING,MASTERS IN BUSINESS ADMINISTRATION,2AG,29951,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B315,VIDYAVARDHAKA COLLEGE OF ENGINEERING,MASTERS IN BUSINESS ADMINISTRATION,3AG,22481,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B315,VIDYAVARDHAKA COLLEGE OF ENGINEERING,MASTERS IN BUSINESS ADMINISTRATION,3BG,27141,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B315,VIDYAVARDHAKA COLLEGE OF ENGINEERING,MASTERS IN BUSINESS ADMINISTRATION,GM,13546,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B315,VIDYAVARDHAKA COLLEGE OF ENGINEERING,MASTERS IN BUSINESS ADMINISTRATION,NKN,16428,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B315,VIDYAVARDHAKA COLLEGE OF ENGINEERING,MASTERS IN BUSINESS ADMINISTRATION,SCG,30410,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B315,VIDYAVARDHAKA COLLEGE OF ENGINEERING,MASTERS IN BUSINESS ADMINISTRATION,STG,29942,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B316,VISVESVARAYA TECHNOLOGICAL UNIVERSITY,MASTERS IN BUSINESS ADMINISTRATION(GENERAL MANAGEMENT),1G,30232,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B316,VISVESVARAYA TECHNOLOGICAL UNIVERSITY,MASTERS IN BUSINESS ADMINISTRATION(GENERAL MANAGEMENT),2AG,31092,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B316,VISVESVARAYA TECHNOLOGICAL UNIVERSITY,MASTERS IN BUSINESS ADMINISTRATION(GENERAL MANAGEMENT),2BG,28010,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B316,VISVESVARAYA TECHNOLOGICAL UNIVERSITY,MASTERS IN BUSINESS ADMINISTRATION(GENERAL MANAGEMENT),3AG,20837,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B316,VISVESVARAYA TECHNOLOGICAL UNIVERSITY,MASTERS IN BUSINESS ADMINISTRATION(GENERAL MANAGEMENT),3BG,19446,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B316,VISVESVARAYA TECHNOLOGICAL UNIVERSITY,MASTERS IN BUSINESS ADMINISTRATION(GENERAL MANAGEMENT),GM,30608,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B316,VISVESVARAYA TECHNOLOGICAL UNIVERSITY,MASTERS IN BUSINESS ADMINISTRATION(GENERAL MANAGEMENT),SCG,30403,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B316,VISVESVARAYA TECHNOLOGICAL UNIVERSITY,MASTERS IN BUSINESS ADMINISTRATION(GENERAL MANAGEMENT),STG,28056,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B317,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION,1G,27356,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B317,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION,2AG,28478,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B317,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION,2BG,16587,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B317,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION,3AG,20749,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B317,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION,3BG,19029,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B317,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION,GM,18544,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B317,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION,SCG,23313,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B317,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION,STG,20833,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B317,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION(DIGITAL MARKETING),1G,22341,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B317,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION(DIGITAL MARKETING),2AG,30820,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B317,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION(DIGITAL MARKETING),3AG,25634,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B317,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION(DIGITAL MARKETING),3BG,26514,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B317,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION(DIGITAL MARKETING),GM,25530,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B317,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION(DIGITAL MARKETING),SCG,27612,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B317,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION(DIGITAL MARKETING),STG,29447,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B318,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION,1G,23348,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B318,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION,2AG,22271,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B318,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION,2BG,18501,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B318,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION,GM,31167,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B318,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION,SCG,23894,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B318,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION,STG,28649,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B318,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION( LOGISTICS AND SUPPLY CHAIN MANAGEMENT),2AG,27591,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B318,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION( LOGISTICS AND SUPPLY CHAIN MANAGEMENT),2BG,27731,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B318,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION( LOGISTICS AND SUPPLY CHAIN MANAGEMENT),3BG,24937,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B318,VISVESVARAYA TECHNOLOGICAL UNIVERSITY.,MASTERS IN BUSINESS ADMINISTRATION( LOGISTICS AND SUPPLY CHAIN MANAGEMENT),GM,28131,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B319,VISVESVARAYA TECHNOLOGICAL UNIVERSITY,MASTERS IN BUSINESS ADMINISTRATION,2BG,30874,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B319,VISVESVARAYA TECHNOLOGICAL UNIVERSITY,MASTERS IN BUSINESS ADMINISTRATION,3AG,28783,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B319,VISVESVARAYA TECHNOLOGICAL UNIVERSITY,MASTERS IN BUSINESS ADMINISTRATION,GM,31200,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B319,VISVESVARAYA TECHNOLOGICAL UNIVERSITY,MASTERS IN BUSINESS ADMINISTRATION,SCG,30666,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B319,VISVESVARAYA TECHNOLOGICAL UNIVERSITY,MASTERS IN BUSINESS ADMINISTRATION,STG,29262,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B320,NAGARJUNA COLLEGE OF MANAGEMENT STUDIES,MASTERS IN BUSINESS ADMINISTRATION,GM,29976,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B320,NAGARJUNA COLLEGE OF MANAGEMENT STUDIES,MASTERS IN BUSINESS ADMINISTRATION,NKN,31063,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B321,"CONSTITUENT COLEGE OF VTU, U B D T COLLEGE OF ENGINEERING",MASTERS IN BUSINESS ADMINISTRATION,1G,21798,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B321,"CONSTITUENT COLEGE OF VTU, U B D T COLLEGE OF ENGINEERING",MASTERS IN BUSINESS ADMINISTRATION,2AG,30624,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B321,"CONSTITUENT COLEGE OF VTU, U B D T COLLEGE OF ENGINEERING",MASTERS IN BUSINESS ADMINISTRATION,2BG,25416,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B321,"CONSTITUENT COLEGE OF VTU, U B D T COLLEGE OF ENGINEERING",MASTERS IN BUSINESS ADMINISTRATION,3AG,27272,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B321,"CONSTITUENT COLEGE OF VTU, U B D T COLLEGE OF ENGINEERING",MASTERS IN BUSINESS ADMINISTRATION,3BG,15679,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B321,"CONSTITUENT COLEGE OF VTU, U B D T COLLEGE OF ENGINEERING",MASTERS IN BUSINESS ADMINISTRATION,GM,25586,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B321,"CONSTITUENT COLEGE OF VTU, U B D T COLLEGE OF ENGINEERING",MASTERS IN BUSINESS ADMINISTRATION,SCG,26040,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B321,"CONSTITUENT COLEGE OF VTU, U B D T COLLEGE OF ENGINEERING",MASTERS IN BUSINESS ADMINISTRATION,STG,25650,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B322,VIVEKANANDA COLLEGE OF ENGINEERING AND TECHNOLOGY,MASTERS IN BUSINESS ADMINISTRATION,2AG,16296,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B322,VIVEKANANDA COLLEGE OF ENGINEERING AND TECHNOLOGY,MASTERS IN BUSINESS ADMINISTRATION,3AG,8285,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B322,VIVEKANANDA COLLEGE OF ENGINEERING AND TECHNOLOGY,MASTERS IN BUSINESS ADMINISTRATION,3BG,18283,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B322,VIVEKANANDA COLLEGE OF ENGINEERING AND TECHNOLOGY,MASTERS IN BUSINESS ADMINISTRATION,GM,23909,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B322,VIVEKANANDA COLLEGE OF ENGINEERING AND TECHNOLOGY,MASTERS IN BUSINESS ADMINISTRATION,SCG,13038,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B322,VIVEKANANDA COLLEGE OF ENGINEERING AND TECHNOLOGY,MASTERS IN BUSINESS ADMINISTRATION,STG,27945,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B323,VIVEKANANDA INSTITUTE OF MANAGEMENT,MASTERS IN BUSINESS ADMINISTRATION,GM,31078,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B326,HARNAHALLI RAMASWAMY INSTITUTE OF HIGHER EDUCATION,MASTERS IN BUSINESS ADMINISTRATION,3AG,28805,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B326,HARNAHALLI RAMASWAMY INSTITUTE OF HIGHER EDUCATION,MASTERS IN BUSINESS ADMINISTRATION,3BG,29641,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B326,HARNAHALLI RAMASWAMY INSTITUTE OF HIGHER EDUCATION,MASTERS IN BUSINESS ADMINISTRATION,GM,30918,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B327,PADMASHREE INSTITUTE OF MANAGEMENT AND SCIENCES,MASTERS IN BUSINESS ADMINISTRATION,2AG,25084,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B327,PADMASHREE INSTITUTE OF MANAGEMENT AND SCIENCES,MASTERS IN BUSINESS ADMINISTRATION,3AG,25788,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B327,PADMASHREE INSTITUTE OF MANAGEMENT AND SCIENCES,MASTERS IN BUSINESS ADMINISTRATION,GM,27983,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B327,PADMASHREE INSTITUTE OF MANAGEMENT AND SCIENCES,MASTERS IN BUSINESS ADMINISTRATION,SCG,27675,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B328,Dr. AMBEDKAR INSTITUTE OF MANAGEMENT STUDIES,MASTERS IN BUSINESS ADMINISTRATION,GM,24151,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B329,NAGARJUNA DEGREE COLLEGE,MASTERS IN BUSINESS ADMINISTRATION,1G,19686,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B329,NAGARJUNA DEGREE COLLEGE,MASTERS IN BUSINESS ADMINISTRATION,2AG,29830,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B329,NAGARJUNA DEGREE COLLEGE,MASTERS IN BUSINESS ADMINISTRATION,2BG,22326,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B329,NAGARJUNA DEGREE COLLEGE,MASTERS IN BUSINESS ADMINISTRATION,3AG,16582,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B329,NAGARJUNA DEGREE COLLEGE,MASTERS IN BUSINESS ADMINISTRATION,3BG,24373,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B329,NAGARJUNA DEGREE COLLEGE,MASTERS IN BUSINESS ADMINISTRATION,GM,30172,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B329,NAGARJUNA DEGREE COLLEGE,MASTERS IN BUSINESS ADMINISTRATION,NKN,15055,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B329,NAGARJUNA DEGREE COLLEGE,MASTERS IN BUSINESS ADMINISTRATION,SCG,28314,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B329,NAGARJUNA DEGREE COLLEGE,MASTERS IN BUSINESS ADMINISTRATION,STG,16222,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B331,INSTITUTE OF BUSINESS MANAGEMENT AND RESEARCH,MASTERS IN BUSINESS ADMINISTRATION,2AG,27398,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B331,INSTITUTE OF BUSINESS MANAGEMENT AND RESEARCH,MASTERS IN BUSINESS ADMINISTRATION,3AG,20959,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B331,INSTITUTE OF BUSINESS MANAGEMENT AND RESEARCH,MASTERS IN BUSINESS ADMINISTRATION,3BG,20884,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B331,INSTITUTE OF BUSINESS MANAGEMENT AND RESEARCH,MASTERS IN BUSINESS ADMINISTRATION,GM,30567,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B331,INSTITUTE OF BUSINESS MANAGEMENT AND RESEARCH,MASTERS IN BUSINESS ADMINISTRATION,SCG,21951,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B333,ONE SCHOOL OF BUSINESS,MASTERS IN BUSINESS ADMINISTRATION,GM,29314,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B336,LINGARAJAPPA ENGINEERING COLLEGE,MASTERS IN BUSINESS ADMINISTRATION,GM,26146,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B341,SJES COLLEGE OF MANAGEMENT STUDIES,MASTERS IN BUSINESS ADMINISTRATION(GENERAL MANAGEMENT),2AG,26846,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B341,SJES COLLEGE OF MANAGEMENT STUDIES,MASTERS IN BUSINESS ADMINISTRATION(GENERAL MANAGEMENT),3AG,28114,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B341,SJES COLLEGE OF MANAGEMENT STUDIES,MASTERS IN BUSINESS ADMINISTRATION(GENERAL MANAGEMENT),GM,30924,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B341,SJES COLLEGE OF MANAGEMENT STUDIES,MASTERS IN BUSINESS ADMINISTRATION(GENERAL MANAGEMENT),STG,30863,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B343,ADICHUNCHANAGIRI UNIVERSITY(FORMERLY B.G.S INSTITUTE OF TECHNOLOGY),MASTERS IN BUSINESS ADMINISTRATION,2AG,30335,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B343,ADICHUNCHANAGIRI UNIVERSITY(FORMERLY B.G.S INSTITUTE OF TECHNOLOGY),MASTERS IN BUSINESS ADMINISTRATION,2BG,24437,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B343,ADICHUNCHANAGIRI UNIVERSITY(FORMERLY B.G.S INSTITUTE OF TECHNOLOGY),MASTERS IN BUSINESS ADMINISTRATION,GM,30855,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B344,BILURU GURUBASAVA MAHASWAMIJI INISTITURE OF TECHNOLOGY,MASTERS IN BUSINESS ADMINISTRATION,GM,30776,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B345,ADITYA INSTITUTE OF MANAGEMENT STUDIES & REASEARCH,MASTERS IN BUSINESS ADMINISTRATION,GM,31184,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B348,M. S. RAMAIAH UNIVERSITY OF APPLIED SCIENCES,MASTERS IN BUSINESS ADMINISTRATION,1G,2173,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B348,M. S. RAMAIAH UNIVERSITY OF APPLIED SCIENCES,MASTERS IN BUSINESS ADMINISTRATION,2AG,2623,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B348,M. S. RAMAIAH UNIVERSITY OF APPLIED SCIENCES,MASTERS IN BUSINESS ADMINISTRATION,2BG,2561,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B348,M. S. RAMAIAH UNIVERSITY OF APPLIED SCIENCES,MASTERS IN BUSINESS ADMINISTRATION,3AG,1370,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B348,M. S. RAMAIAH UNIVERSITY OF APPLIED SCIENCES,MASTERS IN BUSINESS ADMINISTRATION,3BG,1201,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B348,M. S. RAMAIAH UNIVERSITY OF APPLIED SCIENCES,MASTERS IN BUSINESS ADMINISTRATION,GM,1171,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B348,M. S. RAMAIAH UNIVERSITY OF APPLIED SCIENCES,MASTERS IN BUSINESS ADMINISTRATION,SCG,4448,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B348,M. S. RAMAIAH UNIVERSITY OF APPLIED SCIENCES,MASTERS IN BUSINESS ADMINISTRATION,STG,5686,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B349,PRESIDENCY UNIVERSITY,MASTERS IN BUSINESS ADMINISTRATION,1G,12142,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B349,PRESIDENCY UNIVERSITY,MASTERS IN BUSINESS ADMINISTRATION,2AG,15916,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B349,PRESIDENCY UNIVERSITY,MASTERS IN BUSINESS ADMINISTRATION,2BG,20271,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B349,PRESIDENCY UNIVERSITY,MASTERS IN BUSINESS ADMINISTRATION,3AG,10186,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B349,PRESIDENCY UNIVERSITY,MASTERS IN BUSINESS ADMINISTRATION,3BG,11166,PROF_CODE_B_R_FIN.pdf
PGCET,2025,MBA,SECOND ROUND,B349,PRESIDENCY UNIVERSITY,MASTERS IN BUSINESS ADMINISTRATION,GM,30714,PROF_CODE_B_R_FIN.pdf
